p_k,country_id,ext_int,imp_exp,month,trade_value
155,SI,EXTRA,EXPORT,d2021_01,1180617202
156,SI,INTRA,IMPORT,d2021_01,1729958222
157,SI,INTRA,EXPORT,d2021_01,2239943183
158,SI,WORLD,IMPORT,d2021_01,2998934236
159,SI,WORLD,EXPORT,d2021_01,3420560385
160,SK,EXTRA,IMPORT,d2021_01,1235006097
161,SK,EXTRA,EXPORT,d2021_01,1229522243
162,SK,INTRA,IMPORT,d2021_01,4950127554
163,SK,INTRA,EXPORT,d2021_01,5238396048
164,SK,WORLD,IMPORT,d2021_01,6185133651
165,SK,WORLD,EXPORT,d2021_01,6467918291
166,AT,EXTRA,IMPORT,d2021_02,2936571669
167,AT,EXTRA,EXPORT,d2021_02,4158137532
168,AT,INTRA,IMPORT,d2021_02,10659851169
169,AT,INTRA,EXPORT,d2021_02,8991674119
170,AT,WORLD,IMPORT,d2021_02,13596422838
171,AT,WORLD,EXPORT,d2021_02,13149811651
172,BE,EXTRA,IMPORT,d2021_02,10722199894
173,BE,EXTRA,EXPORT,d2021_02,10653561980
174,BE,INTRA,IMPORT,d2021_02,20056822525
175,BE,INTRA,EXPORT,d2021_02,20711841700
176,BE,WORLD,IMPORT,d2021_02,30779022419
177,BE,WORLD,EXPORT,d2021_02,31365403680
178,BG,EXTRA,IMPORT,d2021_02,1015972300
179,BG,EXTRA,EXPORT,d2021_02,887141236
180,BG,INTRA,IMPORT,d2021_02,1755614982
181,BG,INTRA,EXPORT,d2021_02,1696465960
182,BG,WORLD,IMPORT,d2021_02,2771587282
183,BG,WORLD,EXPORT,d2021_02,2583607196
184,CY,EXTRA,IMPORT,d2021_02,381852532
185,CY,EXTRA,EXPORT,d2021_02,115302698
186,CY,INTRA,IMPORT,d2021_02,386645761
187,CY,INTRA,EXPORT,d2021_02,59556308
188,CY,WORLD,IMPORT,d2021_02,768498293
189,CY,WORLD,EXPORT,d2021_02,174859006
190,CZ,EXTRA,IMPORT,d2021_02,3205209932
191,CZ,EXTRA,EXPORT,d2021_02,2867405753
192,CZ,INTRA,IMPORT,d2021_02,9820181232
193,CZ,INTRA,EXPORT,d2021_02,11854554819
194,CZ,WORLD,IMPORT,d2021_02,13025391164
195,CZ,WORLD,EXPORT,d2021_02,14721960572
196,DE,EXTRA,IMPORT,d2021_02,31085673701
197,DE,EXTRA,EXPORT,d2021_02,49800011262
198,DE,INTRA,IMPORT,d2021_02,58736004663
199,DE,INTRA,EXPORT,d2021_02,58625203585
200,DE,WORLD,IMPORT,d2021_02,89821678364
201,DE,WORLD,EXPORT,d2021_02,108425214847
202,DK,EXTRA,IMPORT,d2021_02,2506978723
203,DK,EXTRA,EXPORT,d2021_02,3811155833
204,DK,INTRA,IMPORT,d2021_02,5282503000
205,DK,INTRA,EXPORT,d2021_02,4125158670
206,DK,WORLD,IMPORT,d2021_02,7789481723
207,DK,WORLD,EXPORT,d2021_02,7936314503
208,EE,EXTRA,IMPORT,d2021_02,357951567
209,EE,EXTRA,EXPORT,d2021_02,432433335
210,EE,INTRA,IMPORT,d2021_02,970138015
211,EE,INTRA,EXPORT,d2021_02,821769610
212,EE,WORLD,IMPORT,d2021_02,1328089582
213,EE,WORLD,EXPORT,d2021_02,1254202945
214,ES,EXTRA,IMPORT,d2021_02,10754446566
215,ES,EXTRA,EXPORT,d2021_02,9617419637
216,ES,INTRA,IMPORT,d2021_02,14453631261
217,ES,INTRA,EXPORT,d2021_02,14753397433
218,ES,WORLD,IMPORT,d2021_02,25208077827
219,ES,WORLD,EXPORT,d2021_02,24370817070
220,EU,EXTRA,IMPORT,d2021_02,143698522792
221,EU,EXTRA,EXPORT,d2021_02,164687678416
222,EU,INTRA,IMPORT,d2021_02,253781155809
223,EU,INTRA,EXPORT,d2021_02,258124153951
224,FI,EXTRA,IMPORT,d2021_02,1563147142
225,FI,EXTRA,EXPORT,d2021_02,2104558900
226,FI,INTRA,IMPORT,d2021_02,3703773930
227,FI,INTRA,EXPORT,d2021_02,2759531689
228,FI,WORLD,IMPORT,d2021_02,5266921072
229,FI,WORLD,EXPORT,d2021_02,4864090589
230,FR,EXTRA,IMPORT,d2021_02,14258921669
231,FR,EXTRA,EXPORT,d2021_02,16984580283
232,FR,INTRA,IMPORT,d2021_02,30208148642
233,FR,INTRA,EXPORT,d2021_02,20351483061
234,FR,WORLD,IMPORT,d2021_02,44467070311
235,FR,WORLD,EXPORT,d2021_02,37336063344
236,GR,EXTRA,IMPORT,d2021_02,1826955744
237,GR,EXTRA,EXPORT,d2021_02,1380080783
238,GR,INTRA,IMPORT,d2021_02,2237971744
239,GR,INTRA,EXPORT,d2021_02,1525668590
240,GR,WORLD,IMPORT,d2021_02,4064927488
241,GR,WORLD,EXPORT,d2021_02,2905749373
242,HR,EXTRA,IMPORT,d2021_02,515912442
243,HR,EXTRA,EXPORT,d2021_02,401091281
244,HR,INTRA,IMPORT,d2021_02,1632235114
245,HR,INTRA,EXPORT,d2021_02,901324581
246,HR,WORLD,IMPORT,d2021_02,2148147556
247,HR,WORLD,EXPORT,d2021_02,1302415862
248,HU,EXTRA,IMPORT,d2021_02,2496041735
249,HU,EXTRA,EXPORT,d2021_02,2038814628
250,HU,INTRA,IMPORT,d2021_02,6795934411
251,HU,INTRA,EXPORT,d2021_02,7726088183
252,HU,WORLD,IMPORT,d2021_02,9291976146
253,HU,WORLD,EXPORT,d2021_02,9764902811
254,IE,EXTRA,IMPORT,d2021_02,3868482239
255,IE,EXTRA,EXPORT,d2021_02,7360868889
256,IE,INTRA,IMPORT,d2021_02,2519150551
257,IE,INTRA,EXPORT,d2021_02,4628761711
258,IE,WORLD,IMPORT,d2021_02,6387632790
259,IE,WORLD,EXPORT,d2021_02,11989630600
260,IT,EXTRA,IMPORT,d2021_02,13656163907
261,IT,EXTRA,EXPORT,d2021_02,17665902340
262,IT,INTRA,IMPORT,d2021_02,20478260518
263,IT,INTRA,EXPORT,d2021_02,21227476824
264,IT,WORLD,IMPORT,d2021_02,34134424425
265,IT,WORLD,EXPORT,d2021_02,38893379164
266,LT,EXTRA,IMPORT,d2021_02,655481521
267,LT,EXTRA,EXPORT,d2021_02,1094870170
268,LT,INTRA,IMPORT,d2021_02,1820392100
269,LT,INTRA,EXPORT,d2021_02,1345319148
270,LT,WORLD,IMPORT,d2021_02,2475873621
271,LT,WORLD,EXPORT,d2021_02,2440189318
272,LU,EXTRA,IMPORT,d2021_02,159358642
273,LU,EXTRA,EXPORT,d2021_02,179458489
274,LU,INTRA,IMPORT,d2021_02,1446504732
275,LU,INTRA,EXPORT,d2021_02,865333467
276,LU,WORLD,IMPORT,d2021_02,1605863374
277,LU,WORLD,EXPORT,d2021_02,1044791956
278,LV,EXTRA,IMPORT,d2021_02,262997320
279,LV,EXTRA,EXPORT,d2021_02,468053714
280,LV,INTRA,IMPORT,d2021_02,1027647256
281,LV,INTRA,EXPORT,d2021_02,751822451
282,LV,WORLD,IMPORT,d2021_02,1290644576
283,LV,WORLD,EXPORT,d2021_02,1219876165
284,MT,EXTRA,IMPORT,d2021_02,114134302
285,MT,EXTRA,EXPORT,d2021_02,84581721
286,MT,INTRA,IMPORT,d2021_02,234920671
287,MT,INTRA,EXPORT,d2021_02,112475257
288,MT,WORLD,IMPORT,d2021_02,349054973
289,MT,WORLD,EXPORT,d2021_02,197056978
290,NL,EXTRA,IMPORT,d2021_02,24889781739
291,NL,EXTRA,EXPORT,d2021_02,15968931161
292,NL,INTRA,IMPORT,d2021_02,19424677245
293,NL,INTRA,EXPORT,d2021_02,35306593049
294,NL,WORLD,IMPORT,d2021_02,44314458984
295,NL,WORLD,EXPORT,d2021_02,51275524210
296,PL,EXTRA,IMPORT,d2021_02,6578506657
297,PL,EXTRA,EXPORT,d2021_02,5535622855
298,PL,INTRA,IMPORT,d2021_02,14837647920
299,PL,INTRA,EXPORT,d2021_02,16419039915
300,PL,WORLD,IMPORT,d2021_02,21416154577
301,PL,WORLD,EXPORT,d2021_02,21954662770
302,PT,EXTRA,IMPORT,d2021_02,1467572249
303,PT,EXTRA,EXPORT,d2021_02,1414481141
304,PT,INTRA,IMPORT,d2021_02,4310007564
305,PT,INTRA,EXPORT,d2021_02,3572859453
306,PT,WORLD,IMPORT,d2021_02,5777579813
307,PT,WORLD,EXPORT,d2021_02,4987340594
308,RO,EXTRA,IMPORT,d2021_02,2064515999
309,RO,EXTRA,EXPORT,d2021_02,1369843311
310,RO,INTRA,IMPORT,d2021_02,5614093484
311,RO,INTRA,EXPORT,d2021_02,4361733457
312,RO,WORLD,IMPORT,d2021_02,7678609483
313,RO,WORLD,EXPORT,d2021_02,5731576768
314,SE,EXTRA,IMPORT,d2021_02,3765954218
315,SE,EXTRA,EXPORT,d2021_02,5706557615
316,SE,INTRA,IMPORT,d2021_02,8004059998
317,SE,INTRA,EXPORT,d2021_02,6514740796
318,SE,WORLD,IMPORT,d2021_02,11770014216
319,SE,WORLD,EXPORT,d2021_02,12221298411
320,SI,EXTRA,IMPORT,d2021_02,1204379307
321,SI,EXTRA,EXPORT,d2021_02,1177620193
322,SI,INTRA,IMPORT,d2021_02,1999973728
323,SI,INTRA,EXPORT,d2021_02,2386940540
324,SI,WORLD,IMPORT,d2021_02,3204353035
325,SI,WORLD,EXPORT,d2021_02,3564560733
326,SK,EXTRA,IMPORT,d2021_02,1383359076
327,SK,EXTRA,EXPORT,d2021_02,1409191676
328,SK,INTRA,IMPORT,d2021_02,5364363593
329,SK,INTRA,EXPORT,d2021_02,5727339575
330,SK,WORLD,IMPORT,d2021_02,6747722669
331,SK,WORLD,EXPORT,d2021_02,7136531251
332,AT,EXTRA,IMPORT,d2021_03,3894270920
333,AT,EXTRA,EXPORT,d2021_03,4872852503
334,AT,INTRA,IMPORT,d2021_03,13112958678
335,AT,INTRA,EXPORT,d2021_03,10988802527
336,AT,WORLD,IMPORT,d2021_03,17007229598
337,AT,WORLD,EXPORT,d2021_03,15861655030
338,BE,EXTRA,IMPORT,d2021_03,13990578071
339,BE,EXTRA,EXPORT,d2021_03,12731560856
340,BE,INTRA,IMPORT,d2021_03,23104979448
341,BE,INTRA,EXPORT,d2021_03,26765725737
342,BE,WORLD,IMPORT,d2021_03,37095557519
343,BE,WORLD,EXPORT,d2021_03,39497286593
344,BG,EXTRA,IMPORT,d2021_03,1371255261
345,BG,EXTRA,EXPORT,d2021_03,1058989786
346,BG,INTRA,IMPORT,d2021_03,2044197864
347,BG,INTRA,EXPORT,d2021_03,1915472319
348,BG,WORLD,IMPORT,d2021_03,3415453125
349,BG,WORLD,EXPORT,d2021_03,2974462105
350,CY,EXTRA,IMPORT,d2021_03,201762793
351,CY,EXTRA,EXPORT,d2021_03,147320953
352,CY,INTRA,IMPORT,d2021_03,426016343
353,CY,INTRA,EXPORT,d2021_03,70551181
354,CY,WORLD,IMPORT,d2021_03,627779136
355,CY,WORLD,EXPORT,d2021_03,217872134
356,CZ,EXTRA,IMPORT,d2021_03,4267376771
357,CZ,EXTRA,EXPORT,d2021_03,3429509964
358,CZ,INTRA,IMPORT,d2021_03,11917707434
359,CZ,INTRA,EXPORT,d2021_03,14306236452
360,CZ,WORLD,IMPORT,d2021_03,16185084205
361,CZ,WORLD,EXPORT,d2021_03,17735746416
362,DE,EXTRA,IMPORT,d2021_03,37101128510
363,DE,EXTRA,EXPORT,d2021_03,59828801197
364,DE,INTRA,IMPORT,d2021_03,69095259410
365,DE,INTRA,EXPORT,d2021_03,68757844016
366,DE,WORLD,IMPORT,d2021_03,106196387920
367,DE,WORLD,EXPORT,d2021_03,128586645213
368,DK,EXTRA,IMPORT,d2021_03,2845857299
369,DK,EXTRA,EXPORT,d2021_03,4569485053
370,DK,INTRA,IMPORT,d2021_03,6182633585
371,DK,INTRA,EXPORT,d2021_03,5212999181
372,DK,WORLD,IMPORT,d2021_03,9028490884
373,DK,WORLD,EXPORT,d2021_03,9782484234
374,EE,EXTRA,IMPORT,d2021_03,438924362
375,EE,EXTRA,EXPORT,d2021_03,510942025
376,EE,INTRA,IMPORT,d2021_03,1220117376
377,EE,INTRA,EXPORT,d2021_03,953184818
378,EE,WORLD,IMPORT,d2021_03,1659041738
379,EE,WORLD,EXPORT,d2021_03,1464126843
380,ES,EXTRA,IMPORT,d2021_03,12784879779
381,ES,EXTRA,EXPORT,d2021_03,11297365312
382,ES,INTRA,IMPORT,d2021_03,18297283126
383,ES,INTRA,EXPORT,d2021_03,18680112117
384,ES,WORLD,IMPORT,d2021_03,31082162905
385,ES,WORLD,EXPORT,d2021_03,29977477429
386,EU,EXTRA,IMPORT,d2021_03,176571928694
387,EU,EXTRA,EXPORT,d2021_03,195385167504
388,EU,INTRA,IMPORT,d2021_03,302151635430
389,EU,INTRA,EXPORT,d2021_03,309583674063
390,FI,EXTRA,IMPORT,d2021_03,1696835585
391,FI,EXTRA,EXPORT,d2021_03,2681746289
392,FI,INTRA,IMPORT,d2021_03,4412299646
393,FI,INTRA,EXPORT,d2021_03,3182042068
394,FI,WORLD,IMPORT,d2021_03,6109135231
395,FI,WORLD,EXPORT,d2021_03,5863788357
396,FR,EXTRA,IMPORT,d2021_03,17350700820
397,FR,EXTRA,EXPORT,d2021_03,19487058557
398,FR,INTRA,IMPORT,d2021_03,35555281094
399,FR,INTRA,EXPORT,d2021_03,24677261387
400,FR,WORLD,IMPORT,d2021_03,52905981914
401,FR,WORLD,EXPORT,d2021_03,44164319944
402,GR,EXTRA,IMPORT,d2021_03,2434048906
403,GR,EXTRA,EXPORT,d2021_03,1562280434
404,GR,INTRA,IMPORT,d2021_03,3029404500
405,GR,INTRA,EXPORT,d2021_03,1793710086
406,GR,WORLD,IMPORT,d2021_03,5463453406
407,GR,WORLD,EXPORT,d2021_03,3355990520
408,HR,EXTRA,IMPORT,d2021_03,656727320
409,HR,EXTRA,EXPORT,d2021_03,528822435
410,HR,INTRA,IMPORT,d2021_03,1935703971
411,HR,INTRA,EXPORT,d2021_03,1099450210
412,HR,WORLD,IMPORT,d2021_03,2592431291
413,HR,WORLD,EXPORT,d2021_03,1628272645
414,HU,EXTRA,IMPORT,d2021_03,2820025632
415,HU,EXTRA,EXPORT,d2021_03,2302126285
416,HU,INTRA,IMPORT,d2021_03,7689881541
417,HU,INTRA,EXPORT,d2021_03,8732231204
418,HU,WORLD,IMPORT,d2021_03,10509907173
419,HU,WORLD,EXPORT,d2021_03,11034357489
420,IE,EXTRA,IMPORT,d2021_03,5467530844
421,IE,EXTRA,EXPORT,d2021_03,8577631920
422,IE,INTRA,IMPORT,d2021_03,3593693426
423,IE,INTRA,EXPORT,d2021_03,5693873394
424,IE,WORLD,IMPORT,d2021_03,9061224270
425,IE,WORLD,EXPORT,d2021_03,14271505314
426,IT,EXTRA,IMPORT,d2021_03,16578919420
427,IT,EXTRA,EXPORT,d2021_03,21199947605
428,IT,INTRA,IMPORT,d2021_03,24742408455
429,IT,INTRA,EXPORT,d2021_03,24984322257
430,IT,WORLD,IMPORT,d2021_03,41321327875
431,IT,WORLD,EXPORT,d2021_03,46184269862
432,LT,EXTRA,IMPORT,d2021_03,889697080
433,LT,EXTRA,EXPORT,d2021_03,1099585030
434,LT,INTRA,IMPORT,d2021_03,2246151008
435,LT,INTRA,EXPORT,d2021_03,1655731529
436,LT,WORLD,IMPORT,d2021_03,3135848088
437,LT,WORLD,EXPORT,d2021_03,2755316559
438,LU,EXTRA,IMPORT,d2021_03,181201324
439,LU,EXTRA,EXPORT,d2021_03,234732218
440,LU,INTRA,IMPORT,d2021_03,1740821217
441,LU,INTRA,EXPORT,d2021_03,1038198802
442,LU,WORLD,IMPORT,d2021_03,1922022541
443,LU,WORLD,EXPORT,d2021_03,1272931020
444,LV,EXTRA,IMPORT,d2021_03,333687702
445,LV,EXTRA,EXPORT,d2021_03,517652312
446,LV,INTRA,IMPORT,d2021_03,1289434731
447,LV,INTRA,EXPORT,d2021_03,901751326
448,LV,WORLD,IMPORT,d2021_03,1623122433
449,LV,WORLD,EXPORT,d2021_03,1419403638
450,MT,EXTRA,IMPORT,d2021_03,149255542
451,MT,EXTRA,EXPORT,d2021_03,114354504
452,MT,INTRA,IMPORT,d2021_03,262072998
453,MT,INTRA,EXPORT,d2021_03,105446408
454,MT,WORLD,IMPORT,d2021_03,411328540
455,MT,WORLD,EXPORT,d2021_03,219800912
456,NL,EXTRA,IMPORT,d2021_03,32018764443
457,NL,EXTRA,EXPORT,d2021_03,19522077850
458,NL,INTRA,IMPORT,d2021_03,22993565335
459,NL,INTRA,EXPORT,d2021_03,42994494348
460,NL,WORLD,IMPORT,d2021_03,55012329778
461,NL,WORLD,EXPORT,d2021_03,62516572198
462,PL,EXTRA,IMPORT,d2021_03,7351747176
463,PL,EXTRA,EXPORT,d2021_03,6195172817
464,PL,INTRA,IMPORT,d2021_03,17265221949
465,PL,INTRA,EXPORT,d2021_03,18912073781
466,PL,WORLD,IMPORT,d2021_03,24616969125
467,PL,WORLD,EXPORT,d2021_03,25107246598
468,PT,EXTRA,IMPORT,d2021_03,1743008830
469,PT,EXTRA,EXPORT,d2021_03,1720321249
470,PT,INTRA,IMPORT,d2021_03,5312740019
471,PT,INTRA,EXPORT,d2021_03,4127755272
472,PT,WORLD,IMPORT,d2021_03,7055748849
473,PT,WORLD,EXPORT,d2021_03,5848076521
474,RO,EXTRA,IMPORT,d2021_03,2296899447
475,RO,EXTRA,EXPORT,d2021_03,1620922504
476,RO,INTRA,IMPORT,d2021_03,6483246939
477,RO,INTRA,EXPORT,d2021_03,4840043404
478,RO,WORLD,IMPORT,d2021_03,8780146386
479,RO,WORLD,EXPORT,d2021_03,6460965908
480,SE,EXTRA,IMPORT,d2021_03,4440444135
481,SE,EXTRA,EXPORT,d2021_03,6511157571
482,SE,INTRA,IMPORT,d2021_03,9493811251
483,SE,INTRA,EXPORT,d2021_03,7650978010
484,SE,WORLD,IMPORT,d2021_03,13934255386
485,SE,WORLD,EXPORT,d2021_03,14162135581
486,SI,EXTRA,IMPORT,d2021_03,1561322803
487,SI,EXTRA,EXPORT,d2021_03,1269007848
488,SI,INTRA,IMPORT,d2021_03,2399006784
489,SI,INTRA,EXPORT,d2021_03,2942483078
490,SI,WORLD,IMPORT,d2021_03,3960329587
491,SI,WORLD,EXPORT,d2021_03,4211490926
492,SK,EXTRA,IMPORT,d2021_03,1705077919
493,SK,EXTRA,EXPORT,d2021_03,1793742427
494,SK,INTRA,IMPORT,d2021_03,6305737302
495,SK,INTRA,EXPORT,d2021_03,6600899151
496,SK,WORLD,IMPORT,d2021_03,8010815221
497,SK,WORLD,EXPORT,d2021_03,8394641578
498,AT,EXTRA,IMPORT,d2021_04,3717860286
499,AT,EXTRA,EXPORT,d2021_04,4501886204
500,AT,INTRA,IMPORT,d2021_04,11901216702
501,AT,INTRA,EXPORT,d2021_04,9812671964
502,AT,WORLD,IMPORT,d2021_04,15619076988
503,AT,WORLD,EXPORT,d2021_04,14314558168
504,BE,EXTRA,IMPORT,d2021_04,12848370972
505,BE,EXTRA,EXPORT,d2021_04,12291022619
506,BE,INTRA,IMPORT,d2021_04,21380311714
507,BE,INTRA,EXPORT,d2021_04,24770193254
508,BE,WORLD,IMPORT,d2021_04,34228682686
509,BE,WORLD,EXPORT,d2021_04,37061215873
510,BG,EXTRA,IMPORT,d2021_04,1261979520
511,BG,EXTRA,EXPORT,d2021_04,1001738898
512,BG,INTRA,IMPORT,d2021_04,1840523191
513,BG,INTRA,EXPORT,d2021_04,2013037416
514,BG,WORLD,IMPORT,d2021_04,3102502711
515,BG,WORLD,EXPORT,d2021_04,3014776314
516,CY,EXTRA,IMPORT,d2021_04,199845716
517,CY,EXTRA,EXPORT,d2021_04,153944988
518,CY,INTRA,IMPORT,d2021_04,517890795
519,CY,INTRA,EXPORT,d2021_04,87308134
520,CY,WORLD,IMPORT,d2021_04,717736511
521,CY,WORLD,EXPORT,d2021_04,241253122
522,CZ,EXTRA,IMPORT,d2021_04,3744114577
523,CZ,EXTRA,EXPORT,d2021_04,3230037915
524,CZ,INTRA,IMPORT,d2021_04,10914448009
525,CZ,INTRA,EXPORT,d2021_04,13336661487
526,CZ,WORLD,IMPORT,d2021_04,14658562586
527,CZ,WORLD,EXPORT,d2021_04,16566699402
528,DE,EXTRA,IMPORT,d2021_04,35984066237
529,DE,EXTRA,EXPORT,d2021_04,51494040653
530,DE,INTRA,IMPORT,d2021_04,60536965520
531,DE,INTRA,EXPORT,d2021_04,61532939878
532,DE,WORLD,IMPORT,d2021_04,96521031757
533,DE,WORLD,EXPORT,d2021_04,113026980531
534,DK,EXTRA,IMPORT,d2021_04,2435536728
535,DK,EXTRA,EXPORT,d2021_04,3921587150
536,DK,INTRA,IMPORT,d2021_04,5524799324
537,DK,INTRA,EXPORT,d2021_04,4367458315
538,DK,WORLD,IMPORT,d2021_04,7960336052
539,DK,WORLD,EXPORT,d2021_04,8289045465
540,EE,EXTRA,IMPORT,d2021_04,497465225
541,EE,EXTRA,EXPORT,d2021_04,525258372
542,EE,INTRA,IMPORT,d2021_04,1148038114
543,EE,INTRA,EXPORT,d2021_04,1013013866
544,EE,WORLD,IMPORT,d2021_04,1645503339
545,EE,WORLD,EXPORT,d2021_04,1538272238
546,ES,EXTRA,IMPORT,d2021_04,12182327203
547,ES,EXTRA,EXPORT,d2021_04,9791148139
548,ES,INTRA,IMPORT,d2021_04,15310853545
549,ES,INTRA,EXPORT,d2021_04,16556295565
550,ES,WORLD,IMPORT,d2021_04,27493180748
551,ES,WORLD,EXPORT,d2021_04,26347443704
552,EU,EXTRA,IMPORT,d2021_04,166670034517
553,EU,EXTRA,EXPORT,d2021_04,178803527831
554,EU,INTRA,IMPORT,d2021_04,271695700618
555,EU,INTRA,EXPORT,d2021_04,279409436184
556,FI,EXTRA,IMPORT,d2021_04,1526944731
557,FI,EXTRA,EXPORT,d2021_04,2483879034
558,FI,INTRA,IMPORT,d2021_04,4086121734
559,FI,INTRA,EXPORT,d2021_04,2914357387
560,FI,WORLD,IMPORT,d2021_04,5613066465
561,FI,WORLD,EXPORT,d2021_04,5398236421
562,FR,EXTRA,IMPORT,d2021_04,16585787769
563,FR,EXTRA,EXPORT,d2021_04,19822704465
564,FR,INTRA,IMPORT,d2021_04,32730418806
565,FR,INTRA,EXPORT,d2021_04,21445911763
566,FR,WORLD,IMPORT,d2021_04,49316206575
567,FR,WORLD,EXPORT,d2021_04,41268616228
568,GR,EXTRA,IMPORT,d2021_04,2365295921
569,GR,EXTRA,EXPORT,d2021_04,1469920070
570,GR,INTRA,IMPORT,d2021_04,2667080176
571,GR,INTRA,EXPORT,d2021_04,1726300541
572,GR,WORLD,IMPORT,d2021_04,5032376097
573,GR,WORLD,EXPORT,d2021_04,3196220611
574,HR,EXTRA,IMPORT,d2021_04,593025809
575,HR,EXTRA,EXPORT,d2021_04,574152191
576,HR,INTRA,IMPORT,d2021_04,1741243590
577,HR,INTRA,EXPORT,d2021_04,963044841
578,HR,WORLD,IMPORT,d2021_04,2334269399
579,HR,WORLD,EXPORT,d2021_04,1537197032
580,HU,EXTRA,IMPORT,d2021_04,2805636563
581,HU,EXTRA,EXPORT,d2021_04,2093796447
582,HU,INTRA,IMPORT,d2021_04,7002566998
583,HU,INTRA,EXPORT,d2021_04,7798246917
584,HU,WORLD,IMPORT,d2021_04,9808203561
585,HU,WORLD,EXPORT,d2021_04,9892043364
586,IE,EXTRA,IMPORT,d2021_04,4881189798
587,IE,EXTRA,EXPORT,d2021_04,6934186782
588,IE,INTRA,IMPORT,d2021_04,3169121429
589,IE,INTRA,EXPORT,d2021_04,4888633585
590,IE,WORLD,IMPORT,d2021_04,8050311227
591,IE,WORLD,EXPORT,d2021_04,11822820367
592,IT,EXTRA,IMPORT,d2021_04,16436960099
593,IT,EXTRA,EXPORT,d2021_04,21111687912
594,IT,INTRA,IMPORT,d2021_04,21820974959
595,IT,INTRA,EXPORT,d2021_04,22870794046
596,IT,WORLD,IMPORT,d2021_04,38257935058
597,IT,WORLD,EXPORT,d2021_04,43982481958
598,LT,EXTRA,IMPORT,d2021_04,757678205
599,LT,EXTRA,EXPORT,d2021_04,1138666185
600,LT,INTRA,IMPORT,d2021_04,2203961688
601,LT,INTRA,EXPORT,d2021_04,1538475861
602,LT,WORLD,IMPORT,d2021_04,2961639893
603,LT,WORLD,EXPORT,d2021_04,2677142046
604,LU,EXTRA,IMPORT,d2021_04,186818008
605,LU,EXTRA,EXPORT,d2021_04,210818012
606,LU,INTRA,IMPORT,d2021_04,1606079273
607,LU,INTRA,EXPORT,d2021_04,965665212
608,LU,WORLD,IMPORT,d2021_04,1792897281
609,LU,WORLD,EXPORT,d2021_04,1176483224
610,LV,EXTRA,IMPORT,d2021_04,380801201
611,LV,EXTRA,EXPORT,d2021_04,472893147
612,LV,INTRA,IMPORT,d2021_04,1212038640
613,LV,INTRA,EXPORT,d2021_04,853047782
614,LV,WORLD,IMPORT,d2021_04,1592839841
615,LV,WORLD,EXPORT,d2021_04,1325940929
616,MT,EXTRA,IMPORT,d2021_04,273251878
617,MT,EXTRA,EXPORT,d2021_04,88815713
618,MT,INTRA,IMPORT,d2021_04,283202659
619,MT,INTRA,EXPORT,d2021_04,142375295
620,MT,WORLD,IMPORT,d2021_04,556454537
621,MT,WORLD,EXPORT,d2021_04,231191008
622,NL,EXTRA,IMPORT,d2021_04,28773392557
623,NL,EXTRA,EXPORT,d2021_04,17316881839
624,NL,INTRA,IMPORT,d2021_04,21125816483
625,NL,INTRA,EXPORT,d2021_04,38431939767
626,NL,WORLD,IMPORT,d2021_04,49899209040
627,NL,WORLD,EXPORT,d2021_04,55748821606
628,PL,EXTRA,IMPORT,d2021_04,7127278270
629,PL,EXTRA,EXPORT,d2021_04,6039412386
630,PL,INTRA,IMPORT,d2021_04,15324504438
631,PL,INTRA,EXPORT,d2021_04,17878778870
632,PL,WORLD,IMPORT,d2021_04,22451782708
633,PL,WORLD,EXPORT,d2021_04,23918191256
634,PT,EXTRA,IMPORT,d2021_04,1735823356
635,PT,EXTRA,EXPORT,d2021_04,1556816403
636,PT,INTRA,IMPORT,d2021_04,5121951728
637,PT,INTRA,EXPORT,d2021_04,3784396733
638,PT,WORLD,IMPORT,d2021_04,6857775084
639,PT,WORLD,EXPORT,d2021_04,5341213136
640,RO,EXTRA,IMPORT,d2021_04,2127936121
641,RO,EXTRA,EXPORT,d2021_04,1643091072
642,RO,INTRA,IMPORT,d2021_04,5828819174
643,RO,INTRA,EXPORT,d2021_04,4512746848
644,RO,WORLD,IMPORT,d2021_04,7956755295
645,RO,WORLD,EXPORT,d2021_04,6155837920
646,SE,EXTRA,IMPORT,d2021_04,4118792455
647,SE,EXTRA,EXPORT,d2021_04,6098203790
648,SE,INTRA,IMPORT,d2021_04,8706493148
649,SE,INTRA,EXPORT,d2021_04,6863945844
650,SE,WORLD,IMPORT,d2021_04,12825285603
651,SE,WORLD,EXPORT,d2021_04,12962149634
652,SI,EXTRA,IMPORT,d2021_04,1650003845
653,SI,EXTRA,EXPORT,d2021_04,1331933748
654,SI,INTRA,IMPORT,d2021_04,2183789745
655,SI,INTRA,EXPORT,d2021_04,2618046478
656,SI,WORLD,IMPORT,d2021_04,3833793590
657,SI,WORLD,EXPORT,d2021_04,3949980226
658,SK,EXTRA,IMPORT,d2021_04,1471851467
659,SK,EXTRA,EXPORT,d2021_04,1505003697
660,SK,INTRA,IMPORT,d2021_04,5806469036
661,SK,INTRA,EXPORT,d2021_04,5723148535
662,SK,WORLD,IMPORT,d2021_04,7278320503
663,SK,WORLD,EXPORT,d2021_04,7228152232
664,AT,EXTRA,IMPORT,d2021_05,3445455109
665,AT,EXTRA,EXPORT,d2021_05,4141634617
666,AT,INTRA,IMPORT,d2021_05,11303855102
667,AT,INTRA,EXPORT,d2021_05,9568444639
